F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17
Acidaminococcus_sp_D21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01825200713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidaminococcus_unclassified	0.00025764782	0.00016543674	0.00054801269	1.685224e-05	0.00036348851	3.613542e-05	0	0.0002224631	0	4.389461e-05	0	2.252674e-05	0.00067046906	3.885305e-05	0	0	5.272839e-05	0.00026953013	0.00015854099	0.00025192161	0.00035555543	3.798185e-05	0.00014205662	7.906604e-05	0.00017828247	5.859664e-05	0.00048924109	0.00034679459	0.00042370415	0	0	0.00049610741	4.378058e-05	0.00038231737	0.00016981303	0.00015409228	0.00023944013	0.00012450291	4.998686e-05	2.474396e-05	3.711577e-05	0.00037899336	0	0.00013621905	0	6.600202e-05	0.00028516436	6.642119e-05
Dialister_micraerophilus	0.00025232534	0.00034168152	0.00047188597	1.870753e-05	0.00045402898	0.00020529106	0.00014597987	8.661368e-05	0	0.00066935265	0	0.0004658139	0	0.00021823069	0.00040794822	0.00060208342	0.00028806351	0.00035664063	0.00039264633	0.00019581759	0.00045657349	0.00072014334	0.00076912857	0.0005364088	0.00060523051	0.00021309242	0.00027197478	0	0.00015696656	0.00069832852	0.0005758492	0.00023853911	0.00044130828	0.00014311501	0.00047196638	0.00035691909	0.00017116351	0	1.929545e-05	0.00047217111	0.00049629808	0.0005560401	0	0.00032675597	0.00028020181	7.572553e-05	0.00084593093	0.00042241706
Megamonas_unclassified	0	5.649659e-05	0.00010754147	0	0.00014974002	5.429041e-05	0	0.00041863277	0	2.701207e-05	0	5.38683e-05	0	0	0.00020474035	0.0007723837	0.00049425927	0.00017200053	0.00030163968	5.173228e-05	0	0.00022732418	0.00012665566	9.390476e-05	0.00066807828	0	6.991398e-05	0	0	0	0.00013698708	0.00012436398	0.00024972445	1.320838e-05	0.00029266659	4.119646e-05	0.0001264848	0	0	0	0.00021868212	0.00026342357	0	0	5.816406e-05	7.955601e-05	0.00029090164	0
Megasphaera_unclassified	0.05111066516	0.03599888726	0.06843493426	0.06168770079	0.04436234631	0.06654659933	0.07174128613	0.1171019476	0.05793917059	0.09170308204	0.08526727502	0.04801996771	0.07605698028	0.0334846121	0.00965773727	0.03001391636	0.03845703413	0.04964358996	0.0198981302	0.01404749861	0.06340746324	0.04187659037	0.02318327281	0.02379068274	0.03854075799	0.09425179037	0.1072017981	0.09711814167	0.06699411006	0.04465778679	0.04087291606	0.06389761518	0.0432126612	0.1097366974	0.04075749893	0.04628991718	0.0043231372	0.02244761336	0.01237123041	0.02217434562	0.04524563244	0.02183152878	0.02988210022	0.02383324073	0.02731016724	0.08363634596	0.06999446246	0.02231209092
Mitsuokella_unclassified	0.05858994294	0.05676015419	0.03576360424	0.01743263704	0.04050973294	0.03290993797	0.03162115165	0.04697967028	0.04762296052	0.04046938616	0.03930612585	0.04649245854	0.04727962864	0.02723489919	0.02388504626	0.01750914262	0.01930469571	0.04091631363	0.03382132389	0.03849555257	0.05982917401	0.02973751711	0.02581269949	0.01680120074	0.03700387331	0.09679047472	0.03748580558	0.06691309166	0.05297598638	0.05560843753	0.02659416351	0.05384151354	0.0352389912	0.05548870727	0.0387613262	0.02646057219	0.02796320928	0.0304164153	0.01590411018	0.03038683421	0.02991405943	0.0332622914	0.0457691411	0.0228036058	0.03274874488	0.06432456729	0.03401084305	0.06244967509
Pelosinus_fermentans	0	1.903689e-05	0	0	0	1.571105e-05	0	0	0	0.00022108093	0	3.996049e-05	0	0	0	0	9.241344e-05	0	8.380024e-05	0	0	0	0	0.00010564286	0	2.597583e-05	0	0	0	0	6.650062e-05	3.116591e-05	4.08035e-05	0	0.00010830719	2.103649e-05	0	0	0	4.228398e-05	0	0	0	6.789734e-05	0	0	7.054737e-05	0
Pelosinus_unclassified	0	3.917915e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.282608e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Selenomonas_noxia	0	1.228187e-05	3.274446e-05	0	0	2.304287e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.307463e-05	4.824723e-05	0	0	5.707868e-05	0	0	0	0	0	0	0	0	0	0	0	5.567292e-05	0
Selenomonas_sputigena	0	4.765364e-05	1.462697e-05	0	0	5.935286e-05	0	0	0	0	0	0	0	0	0	0	0	0.0001393768	0	0	0	0	0	2.236882e-05	5.082333e-05	0	0	0	0	0	6.964733e-05	5.199314e-05	0	0	3.715648e-05	2.436727e-05	0	0	0	0	0	0	0	0	0	0	0.00011729562	0
Veillonella_atypica	0	9.064017e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007740878	0	0.00012750913	0	0	0.00024802442	2.347619e-05	0	3.609432e-05	2.805965e-05	0	0	0	0.00014139248	5.603871e-05	0	0	4.933116e-05	0	0	0	0	0	0	0.00016743023	0	0.00028615901	0	0	5.09981e-05	0
Veillonella_parvula	0	0	0	0	0	0	0	2.887123e-05	0	0	0	0	0	0	0	0	0	0.00032213804	0	9.617831e-05	0	0	0	0	0	0	0	0	0	0	0.00010719816	3.835805e-05	0	0	7.036015e-05	0	0	0	0	0	0	0	0	6.818025e-05	0	0	6.268516e-05	0
Veillonella_unclassified	0.00230759405	0.00054040212	0.00062297591	0.00054684745	0.00274921349	0.00097495798	0.00240189023	0.00124300936	0.00022831526	0.001247218	0.00020928519	0.0010613035	0.00073757236	0.00070879584	0.00097435566	0.00111832064	0.00120359486	0.00515198818	0.00113511234	0.00303435296	0.0008353326	0.00119160953	0.00223176009	0.00139639038	0.00089558082	0.00147745086	0.00156663743	0.00066061761	0.00061248621	0.00332705196	0.00124001625	0.00048007494	0.00068507856	0.00104868755	0.00026151839	0.00102447701	0.00098245967	0.00049093237	0.00028217972	0.00155150886	0.00186030275	0.00186903659	5.997545e-05	0.00382700549	0.00044962247	0.00059563877	0.0010233618	0.00206521041
Fusobacterium_gonidiaformans	0	0.00021468702	0.00032960545	0.00016233809	0.0004296527	0.000207735	0	0.00067099821	0	0.00031932125	0	0.00033417936	0	0	0.0001360849	0.00051948546	0.00042238215	0.00028763545	0.00030596353	5.901851e-05	0.0001743792	0.00073715014	0.00044455907	0.00054770395	0.00074808094	6.146606e-05	0.00015832538	0	0.00017144186	0.00042823654	0.00031928688	0.00026116436	0.00065618338	0.00030321222	0.00050928098	0.00026628689	0.0001573194	9.772478e-05	0.00015527007	0.00035596847	0.00024050018	0.00024281677	0.00025800464	7.977938e-05	4.39004e-05	0.00017561252	0.00060135255	8.759634e-05
Fusobacterium_necrophorum	0	9.186836e-05	0.00012366437	0	0.00013697149	0	9.071606e-05	3.53157e-05	0	3.087094e-05	0	0	0	0	0	5.034763e-05	4.773307e-05	0	0.00027981456	3.005572e-05	0	7.879816e-05	0.00027905621	0	0.00018918464	0	6.348691e-05	0	0.00016857695	0	0.00023096902	0.00010098955	0.00010402267	0	0.0001843594	4.680619e-05	8.385124e-05	0	0	0	9.981134e-05	0	0	0.00011104045	4.564373e-05	0	0.00033743741	0
Fusobacterium_nucleatum	0.00104872718	0.00055354372	0.00228230582	0.00047510947	0.00140768884	0.00091874733	0.00054707694	0.0018127005	0.0005768853	0.00150431502	0.00094116873	0.00100430104	0.00063062061	0.00070280448	0.00209123267	0.00447444266	0.00254678118	0.00123252815	0.0016842407	0.0007736161	0.00074486167	0.00281462479	0.00289446112	0.00194165812	0.00255992463	0.00038238839	0.00072108587	0.00064591086	0.00023492209	0.0013839797	0.00185677277	0.00055724055	0.00193002322	0.00026576428	0.00120655795	0.00080236675	0.00059970157	0.00083750908	0.00024345933	0.00201381371	0.00256174071	0.00134115911	0.00054339964	0.00102355246	0.00087246095	0.00046142484	0.00126602775	0.00095632037
Fusobacterium_periodonticum	0.00094365733	0.00034806809	0.0015993261	0.00053076825	0.00103574326	0.00084211232	0.00063918329	0.0020655815	0.0006783796	0.00156718239	0.00080686972	0.00092379241	4.022438e-05	0.00016721336	0.00153003569	0.00244916861	0.00106677856	0.00125473279	0.00060822091	0.00073754923	0.00107299457	0.00185015047	0.00073855651	0.00158154222	0.00125759685	0.00030264863	0.00060194994	0.00050595955	0.00072889177	0.00147852264	0.00049256609	0.00037264244	0.00151673451	0.00060497297	0.00089349482	0.00063775622	0.00086840311	0.00039967128	0.00019152997	0.00126147207	0.00209854589	0.00193377628	0.00036772351	0.00050272325	0.00081160264	0.00034813119	0.00077602104	0.00095794923
Fusobacterium_ulcerans	0.00049952531	0.00024158431	0.00055748698	0	0.00040262322	0.00030165217	0	0.00061557577	0	0.00037961605	0.00010648652	0.00057433405	0	0.00016104045	0.00053545119	0.0012050949	0.00038796993	0.00039831703	0.00044020863	0.00017231948	0.00031547634	0.00060733159	0.00071557	0.00118200404	0.00086431726	0.00016552041	0.00036775379	0	6.755141e-05	9.884034e-05	0.00043340781	0.00031225848	0.00054620655	0.00026140987	0.00050011044	0.00038847383	0.00028522008	8.618249e-05	0	0.00019889131	0.00089002621	0.00047910806	4.565061e-05	0.00018728351	0.00011030569	2.283552e-05	0.00060177754	0.00012288825
Leptotrichia_unclassified	0	0	0	0	0.00014227789	0	0.00067133362	0	0	0	0.00081316979	1.116543e-05	0	0	0.0001495708	0	0	0.00040959015	3.870871e-05	0	0	0	0	0	0	7.822954e-05	0	0.0010878249	1.83957e-05	0	0	0	0.00018965749	1.886912e-05	1.99222e-05	5.083818e-05	0.00021741542	0	0	0.00014454857	0	0	6.658692e-05	0.00010566524	0.00023122989	0	0	0
Leptotrichia_wadei	0.00110313483	0.00065953622	0.00119459121	0.00055813381	0.0011055556	0.00065584908	4.726967e-05	0.00161317971	0.00021030518	0.00101327418	5.132251e-05	0.00084347967	0.00072873803	0.00076489674	0.00120055084	0.00298605533	0.0019573333	0.0008506084	0.00102989877	0.00088035946	0.00088759948	0.0012469761	0.00108151522	0.00194121518	0.0016087107	0.00034931451	0.00096484424	0.00078230408	0.00039460276	0.00119876149	0.00109463793	0.00065718124	0.00093900594	0.00029348737	0.00077380351	0.00065774088	0.00083804046	0.0006317484	0.0005431215	0.00096470118	0.00135071321	0.00101076345	0.00054513121	0.00051149332	0.00036895351	0.00079880124	0.0010503483	0.00093478326
Nitrospina_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45431e-06	0	0	0	2.134521e-05	0	0	0	0	0	0	0	0	0	0	0	6.927241e-05	0
Leptospirillum_unclassified	0	0.00013043342	5.817545e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017147935	0	0	0	0	0	0	0	0.0001078275	1.363509e-05	0	0	0.00020602084	0	0	0	0	0	0	0	0	0	0	0	2.188668e-05	0
Rhodopirellula_unclassified	0.0004007636	0.0003309963	0.00017751822	0	0.00068353085	0.00012533927	0	0	0	0.0003013132	0	0.00062761469	0.0022796324	0.00053032599	0	0	0.00023838782	0	0.00086703393	0	0.00035625857	0.00025963709	0.00056822649	0.00109740116	0.00047232028	0.00103812708	0.00063784748	0	0.00028845055	0.00150817474	0.00045711308	0.00079607933	0.00015113057	0.00075520018	4.711758e-05	0.00109039134	0.00062455803	0	0.0013802072	0.00033435666	0.00050482467	0	0	0.00027484279	0.0015683694	0.00023100707	0.0002679525	0
Singulisphaera_acidiphila	0	1.412415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.174774e-05	2.84689e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09981e-06	0
Candidatus_Pelagibacter_ubique	0.00234228878	0.00021738903	0.00127071794	0.00052566619	0.00113026354	0.00055320355	0.00045879388	0.00061428687	0.0005731332	0.00104768241	0.00114937831	0.00187637989	0.00030299863	0.00123766938	0.00147057516	0.00392131477	0.00133069802	0.00153895214	0.00178924837	0.00086870148	0.00060071758	0.00175396759	0.00107599845	0.0015007044	0.00115162138	0.0003153345	0.00053611167	0.00209594872	0.00027955427	0.00337303421	8.11853e-05	6.233183e-05	0.00027809426	0.00065838709	0.00082882673	0.00061882338	0.00101927241	0.00018667742	0.00022675388	0.00095295563	0.002602869	0.00175381024	0.00057582731	0.00119145693	0.00035120317	0.00053258327	0.00091562832	0.00229813704
Candidatus_Pelagibacter_unclassified	0	1.51067e-05	0	0	0	0	0	0.00038744153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036891004	0	0	0	0	0	5.99974e-05	0.00052952086	0.00030541335	0	0	0	0	0	3.366991e-05	0	0	0	0	0	9.968718e-05	0	0	0
Asticcacaulis_benevestitus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77606e-06	2.052755e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asticcacaulis_unclassified	0	0.00054249004	0	0	0	0.00068430354	0	0	0	0	0	0	0.00103756356	0	0	0	0	0.0013631939	0	0	0	0	0.00077786344	0	0	0.00113402622	0.00087329769	0	0.0015750938	0	0.00022320712	0.00101484007	0.00082570179	0.00082487078	0.0006441511	0.00042651481	0	0.00046846337	0	0.00225389275	0	0	0	0	0.00061349615	0	0.00017998078	0
Brevundimonas_diminuta	0	0.00025411182	0.00019048303	0	0.00018655318	0.00011364327	0.00019324954	0	0	0	0	3.525925e-05	0.00012687598	0	0	0	0.00010601181	0.00013544829	0.0001663651	3.424531e-05	0.00019383279	8.578984e-05	0.00021814196	0	0.00024113025	9.529505e-05	0.00011114128	0	0.00025708739	0	0.00022488537	0.00033158734	0.00021032192	0.00011989148	0.00026357386	0.00044439583	0.000116731	0.00017236497	0	0.00018182111	0	0.00012484285	0	6.393667e-05	2.535763e-05	0	0.00045154565	0.00010515181
Brevundimonas_unclassified	0.00028682294	1.682616e-05	0	0	0.00113490664	8.518881e-05	0.00043967747	0.00052664208	0	0	0	0.00042526576	0	0	0	0.0003535935	6.937946e-05	0.00083933528	7.20641e-06	0.00064337463	0.00066259407	0.00013095233	0.00051121994	0	0.00054254306	0.00049278567	0	0.00061507413	0.00039294413	0.00106446754	0.00051207574	2.921804e-05	3.782642e-05	0	0.00035701846	0.00017162269	0.00098969637	0	0.00016213355	0	0.00039197266	0.00116256686	0.0006797218	0.00052592151	0	0.00035564482	0.00097682604	0.00013465223
Caulobacter_unclassified	0.00085120375	0.00159492317	0.00020045596	0.00144542742	0.00026730998	0.00034372288	0	0.00068440271	0.00043167905	0.00368521806	0.00013091849	0.00098334137	0.0008170813	0.0046843344	0.00181262641	0	0.00036604603	0.0010912725	0.00200502884	0	0.00037547778	0.00076832926	0.00031675408	0.00122452695	0.00151620262	0.00294568937	0.00070352899	0.0008086339	0.00020521756	0	0	0.00046449199	0.00011260366	9.913545e-05	0	0.00125026865	0.00093306138	0.0012120951	0.0014525975	0.00349641534	0	0.00057716207	0.00345150072	0.00075295325	0.00156916183	0.00086583454	0	0.00170668076
Caulobacter_vibrioides	0.00031067557	0.00062133962	0.00086731278	0.00018429238	0.00039317119	0.00078642537	0.00118834566	0.00133271638	0	0.00024150076	0.00039398476	0.00090439983	0.00101820323	0.00063199752	0	0.00056148049	0.00079647619	0.00070884033	0.00081967753	0.00078563839	0.0006961105	0.000923658	0.00079418386	0.00042589353	0.00106937417	0.00166819199	0.00037512141	0	0.00079071337	0	0.00119029813	0.00107372567	0.00091834151	0.00035517487	0.00079641362	0.00135615231	0.00087721299	0.00110221243	0.00010321122	0.00092617577	0.00192676005	0.00108220035	0.00085366635	0.00084051253	0.00067673174	0.00069611506	0.0014440961	0.0010361344
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.462333e-05	0
Bartonella_bovis	0.00014469281	0	0	0.00025633957	0	5.01008e-05	0	0.00024695209	0	0	0	0	0	0	0.00017930106	0	0	0	0.00024728277	0.0002131224	0	0	0	0.00041747754	0.00031904866	0	0.00034455364	0	3.980708e-05	0	4.803988e-05	0.00012556267	0	0.0002149628	1.818296e-05	0	0	0	0	0.00012700855	0	0	0	0	8.954413e-05	0	0.00011155834	0
Bartonella_elizabethae	0	0	1.778506e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.421203e-05	0	0	0	0	0	0	0	0	0	0	0	3.838995e-05	1.768066e-05	0	0	2.672104e-05	0	0	0	0	0	0	0	0	0	0	0	5.758535e-05	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.083783e-05	0	0	0	2.846028e-05	0	0	0	0	0	0	0	0	0	0	0	2.634902e-05	0
Bartonella_rattimassiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.566279e-05	3.371313e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.010951e-05	0
Bartonella_tamiae	0	0	4.737143e-05	0	0	3.316777e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.354887e-05	0	0	0	0	0	4.762032e-05	3.281411e-05	3.92274e-05	0	8.506463e-05	0	0	0	0	0	0	0	0	0	0	0	8.202194e-05	0
Bartonella_unclassified	0.08167573987	0.01430395286	0.03048476435	0.0387851978	0.02462518564	0.01345442015	0.02847702329	0.00251231216	0.00344630342	0.00361768789	0.02095925147	0.00502444348	0.00456189631	0.01910281044	0.05938757502	0.00788416054	0.00858667937	0.01498334738	0.00747592854	0.01633282651	0.02424620842	0.01973922156	0.02046672726	0.01715356507	0.00907877825	0.00664830236	0.0041233571	0	0.00457706033	0.04225446232	0.01805816937	0.00737703174	0.00782726774	0.00885251955	0.0047405347	0.00374063832	0.00833257951	0.00547843591	0.00184148493	0.01325822028	0.00606140704	0.01104902168	0.00178352199	0.01540222952	0.00618757863	0.00739517281	0.01538612571	0.02433477005
Bartonella_vinsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60103e-06	0	0	0	5.05961e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_washoensis	0	6.38657e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.769111e-05	0	0	0	4.74338e-06	0	0	0	0	0	0	0	0	0	0	0	3.251129e-05	0
Afipia_unclassified	0.00019929759	0.0003165037	0.00023835311	7.081033e-05	0.00033596155	0.00014070119	0.00036720889	5.696911e-05	0.00024951462	0.00031337216	0.00024846855	9.50041e-05	0.00011747776	0	0.00013884338	0	0.00030970991	0.00043094076	0.00025057713	0.00017851278	0.0002191459	0.00017233554	0	0.0003784982	0.00044362194	0.00057192134	0.00026523419	0	7.493984e-05	0	6.692018e-05	0.000179204	0.00030121041	8.766883e-05	7.557787e-05	0.00043545532	0.00066609035	0.00019698854	0	0.0002029631	0.00024225566	0.0004926742	0	4.469908e-05	0.00030238973	7.071645e-05	0.00057309111	0.00037137952
Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.115805e-05	0	3.377476e-05	2.172624e-05	0	0	2.73535e-05	0	0	0	0	0	0	0	0	0	0	0	0.00010348364	0
Nitrobacter_unclassified	0	1.363287e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.81081e-06	1.24364e-05	0	0	1.99222e-05	0	0	0	0	0	0	0	0	0	0	0	2.868643e-05	0
Oligotropha_carboxidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19562e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopseudomonas_palustris	0.00071853582	0.00050159142	0.0003098258	0.00083024337	0.00153172598	0.00022012928	0.00078116609	0.0015136771	0	0	0.00138171253	0	0	0.00186313087	0	0	0.00044153088	0.00131519772	0.00074946652	0.00055776136	0.001251827	0.00205177549	0.00219383235	0	0.00013258957	0.00053854541	0.00070932903	0	0.00163420128	0	0.00141224656	0.00091714692	0.00108260625	0.00039799325	0.00158587029	0.00052450979	0.00017808556	0.00064636864	0	0.00205609769	0.00177353209	0.00072741997	0	0	0	0.00020286782	0.00128366459	0.00157691511
Rhodopseudomonas_unclassified	0	0	3.922687e-05	0	0	0.00076547731	0	0	0	0	0	0.0006172328	0	0.00022295115	0	0.00096843784	0.00049592437	0	0.0001029487	0	0	0	0	0.00052710692	0.00021403516	0	0	0	0	0	0	1.34853e-06	0	0	0	0	0	0	0.00090494351	0	0	0	0	0	0.00044058882	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051160622	0	0	0.00015550863	0	0.0001657021	0	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_pinnipedialis	0	4.065298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.363036e-05	0	0	0	0.0001179134	0	7.657011e-05	0.00011267677	0	9.260383e-05	2.798595e-05	0	0	0	0	0	0	0.00016931919	0	0.00016861174	0	0	0.0001232454	0
Ochrobactrum_anthropi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55238e-05	0	0	0	8.6962e-06	0	0	0	0	0	0	0	0	0	0	0	3.038637e-05	0
Ochrobactrum_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.048906e-05	3.44623e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52479e-06	0
Hyphomicrobium_denitrificans	0	6.01811e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.89628e-06	0	2.244658e-05	4.974559e-05	0	0	2.925085e-05	2.804865e-05	0	0	0	0	0	0	0	0	0	0	0.00010135872	0
Hyphomicrobium_unclassified	0	0.00046155254	0.00047786973	0	0.00036332268	0.00029589146	0.00011713147	8.352033e-05	0	0.00022124171	0.00038276756	0.00016023371	0.00029698377	0.00026852178	0	0	0	0.00047552084	0.00031893507	0.00058927433	0.00038930624	0.00013813298	0.00071809852	0.00052710692	0.00087842595	0.00015902645	0.00032401837	0	0.00019571815	0	0.00011999481	0.00039316999	0.00026023178	0.00015777486	9.47095e-05	0.0006452943	0.00046047389	0	5.995833e-05	0.00080370884	0	0.00036542722	0	0.00021981765	0.00016656793	0.00046540264	0.00093326517	0.00025265391
Methylobacterium_extorquens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.153796e-05	5.798658e-05	0	0	3.968629e-05	0	0	0	0	0	0	0	0	0	0	0	7.437222e-05	0
Methylocystis_unclassified	0	3.181003e-05	0	0	0	1.256884e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.659238e-05	0	2.89498e-05	0.00012810989	0	0	6.988581e-05	0	0	0	0	0	0	0	0	0	0	0	0.00012175796	0
Methylosinus_unclassified	0	0.00014652267	0.00034340134	0.00033580793	0	0.00011364327	0.00081522806	0	0	0	0	0	0	0.00020025661	0	0	0.00021590888	0	0	0.00015720054	0.00026227194	0	0	0.00018847394	0.00022654058	0	0	0	0.00012379399	0	5.978762e-05	0.00013530202	7.933042e-05	0	0.00021740495	0.00013919143	0.00035333938	0.00017605851	0	0.00053089886	0	0.00081534231	8.862514e-05	0.00014074554	0.00032727191	0.00016795157	0.00025690291	6.569726e-05
Mesorhizobium_loti	0.00029155404	0.0003270661	0.00061699215	0.00030364953	0.00072349469	0.00037339931	0.00033193042	0	0.00019661002	0.00027365799	0	0.0006750188	0.00048889544	0.00053395711	6.865545e-05	0	0.00032275324	0.00052932438	0.00028393251	0.00044027081	0.00021938028	0.00039210114	0.00051053035	0.00031382794	0.00038494263	0.00028029733	0.00053799276	0	0.00049020007	7.541948e-05	0.00035180295	0.00042238803	0.0002101468	0.00020480251	0.00024839504	0.00024419857	0.00024353044	0.0005517218	0.00016265155	0.00019106095	0.00014946622	0.00055415115	0.00032270257	4.087986e-05	0.00078339227	6.894854e-05	0.00059136543	0.00013338534
